tid,toi,tfopwg_disp,pl_orbper,pl_tranmid,pl_trandurh
416486384,"6173.01","PC",3.8753785,2459848.2623490,4.2750000
164280385,"6174.01","PC",3.5257269,2459847.7222680,3.4570000
258738570,"6175.01","PC",4.1877227,2459845.0631560,1.8910000
298776943,"6176.01","PC",9.6422713,2459844.3638280,2.9460000
331456189,"6177.01","PC",3.8998900,2459847.5539380,1.8880000
314649737,"6178.01","PC",5.8878118,2459844.8410880,1.8150000
107776260,"6425.01","PC",12.1422411,2459977.3890040,3.4530000
142420436,"6426.01","PC",3.8801586,2459984.7416970,3.6560000
22972676,"6427.01","PC",18.3725610,2459961.9069870,4.8070000
238914510,"6428.01","PC",1.6763835,2459986.7060880,1.5090000
348501452,"6429.01","PC",2.4257176,2459987.6208910,2.5810000
432008938,"643.01","FP",9.6534560,2458522.3493210,4.0093700
50211272,"6430.01","PC",3.6024986,2459981.4284150,2.0550000
54141697,"6431.01","PC",3.5423487,2459981.4098450,1.3500000
141933255,"6432.01","PC",3.3561690,2459984.3075150,1.4340000
266486214,"6433.01","PC",9.6355000,2459237.8882960,3.1780000
32296259,"6434.01","PC",2.7775786,2459987.2393520,1.9000000
60189629,"6435.01","PC",6.1161423,2459987.0234290,1.4240000
290415036,"6436.01","PC",6.1879019,2459976.8783110,2.4320000
139707575,"6437.01","PC",8.3100100,2459987.8382060,7.7540000
332383229,"6438.01","PC",16.1268294,2459980.0130210,2.0190000
122981686,"6439.01","APC",2.9896663,2459982.4732460,2.1680000
63303499,"644.01","FP",1.9271328,2459202.2959870,4.5530077
348297468,"6440.01","PC",3.8190051,2459982.1801040,1.1990000
422031406,"6441.01","PC",4.5579065,2459981.6577150,2.6210000
394126269,"6683.01","PC",3.8568001,2460129.2939470,2.8587040
273270473,"6684.01","PC",2.7086444,2460100.2922010,2.1554708
6764171,"6685.01","PC",10.7715898,2460134.8820600,4.2203793
269217040,"6686.01","KP",4.1661265,2460128.9172270,3.7000327
396246765,"6687.01","PC",3.4414188,2460129.1940830,3.0026348
464658144,"6688.01","PC",4.9594992,2460128.9945120,1.2463603
410119093,"6689.01","PC",4.1287427,2460127.6254250,2.7601938
124573851,"669.01","CP",3.9451359,2460013.7337840,2.4240000
149989864,"6690.01","PC",761.7092276,2458327.7763040,7.6296016
