kepid,kepler_name,kepoi_name,koi_disposition,koi_period,koi_time0bk,koi_duration
2166200,,"K03735.01","FALSE POSITIVE",8.096939227,132.646466,2.8833
3547315,,"K03736.01","FALSE POSITIVE",0.64234865,131.911078,2.1184
6933781,,"K03737.01","FALSE POSITIVE",130.4194187,229.758424,4.165
6148271,,"K03812.01","FALSE POSITIVE",1.78526527,133.1265,6.2233
5386904,,"K03813.01","FALSE POSITIVE",4.8591441,132.6666,3.8588
2997178,,"K03814.01","FALSE POSITIVE",5.95077813,135.06469,5.6
8956206,,"K02048.02","FALSE POSITIVE",99.673478,219.33483,0.968
6507433,,"K03815.01","CANDIDATE",4.7425521,133.13755,1.11
8260198,,"K03888.01","FALSE POSITIVE",0.955297055,132.179352,1.7405
10733174,,"K03889.01","FALSE POSITIVE",280.476576,299.3871,32.24
8564976,,"K03890.01","FALSE POSITIVE",152.8255989,197.41339,22.688
8765560,,"K03891.01","CANDIDATE",47.1096306,144.13172,5.741
11760860,"Kepler-1525 b","K03892.01","CONFIRMED",2.41660149,131.53713,1.9699
7910148,,"K03661.01","FALSE POSITIVE",4.252082243,134.299947,2.7543
12459731,,"K03662.01","FALSE POSITIVE",14.180228311,143.127623,4.5344
12735740,"Kepler-86 b","K03663.01","CONFIRMED",282.5253558,363.071925,10.7965
4678875,,"K03664.01","FALSE POSITIVE",1.87887673,133.0741983,6.60887
7812175,,"K03665.01","FALSE POSITIVE",17.79391159,134.035628,4.3194
7708193,,"K03666.01","FALSE POSITIVE",7.942583252,134.817062,7.0612
5478083,,"K03738.01","FALSE POSITIVE",15.85231085,142.52451,4.8707
10857342,,"K03739.01","FALSE POSITIVE",2.415925551,133.610004,9.7769
5215700,,"K03740.01","FALSE POSITIVE",0.656201038,132.0994299,4.17901
8780959,,"K03741.01","FALSE POSITIVE",2.617280959,132.391963,9.661
8780959,,"K03741.02","CANDIDATE",18.577903,142.171,20.11
5565486,,"K03742.01","FALSE POSITIVE",1.412524016,131.704429,5.74859
8453214,,"K01776.01","FALSE POSITIVE",5.77676732,131.5416,6.822
8552719,"Kepler-953 b","K01792.01","CONFIRMED",88.40678718,176.274619,12.3079
8556077,,"K02027.01","FALSE POSITIVE",3.635723653,134.6084,2.1862
7757698,,"K07848.01","FALSE POSITIVE",369.181947,399.5169,3.239
8625821,,"K01859.01","FALSE POSITIVE",45.3968385,136.93885,4.477
8652999,,"K01953.01","FALSE POSITIVE",15.160166,136.55982,5.856
12164770,,"K02088.01","FALSE POSITIVE",2.63009438,132.22517,11.226
9541322,,"K02089.01","FALSE POSITIVE",9.40527028,134.55181,2.076
10470616,,"K02112.01","FALSE POSITIVE",4.15713766,132.21689,1.808
10362031,,"K02118.01","FALSE POSITIVE",3.2136904,132.98252,2.205
6373680,,"K02127.01","FALSE POSITIVE",2.87066026,133.66393,1.541
10963242,,"K01312.02","FALSE POSITIVE",31.24611088,138.4604477,4.76
9150827,,"K01408.02","FALSE POSITIVE",82.37208458,208.4205685,6.35
9957351,,"K03964.01","FALSE POSITIVE",0.991105114,131.893383,2.2137
5385575,,"K03965.01","FALSE POSITIVE",12.425580393,141.5382062,57.2012
3732035,"Kepler-1535 b","K03966.01","CONFIRMED",138.944022,153.90645,10.611
5385697,,"K03967.01","FALSE POSITIVE",12.4260454,141.5025,27.7691
5385697,,"K03967.02","FALSE POSITIVE",12.4260002,133.9385,30.1966
8823833,,"K03968.01","FALSE POSITIVE",1.50650136,132.98952,3.1126
5008501,,"K01666.01","CANDIDATE",0.968026356,131.756162,0.7143
5015913,,"K01667.01","FALSE POSITIVE",1.179969562,133.381942,1.9745
5103942,,"K01668.01","FALSE POSITIVE",10.10176739,131.80667,2.1267
5184709,,"K01670.01","CANDIDATE",10.57910009,141.07251,1.4553
5195172,"Kepler-1763 b","K01671.01","CONFIRMED",1.480283464,134.37254,2.486
8678664,,"K01782.01","FALSE POSITIVE",15.420409367,133.516609,2.3707
8832512,"Kepler-963 b","K01821.01","CONFIRMED",9.97682072,131.76825,3.4873
8892721,,"K01844.01","FALSE POSITIVE",61.4913415,163.63194,9.627
7778664,,"K07849.01","CANDIDATE",5.0263815,135.5595,4.384
9042357,,"K01993.01","FALSE POSITIVE",16.00351679,146.38812,4.001
9115681,,"K01865.01","FALSE POSITIVE",1.86390886,132.19741,4.414
10481045,,"K02320.01","FALSE POSITIVE",2.03743942,131.55893,3.103
8107034,,"K02322.01","FALSE POSITIVE",332.74984,386.9102,14.77
3962751,,"K02326.01","FALSE POSITIVE",45.60304785,171.32001,8.35
8582291,,"K02330.01","FALSE POSITIVE",2.4681015,132.07692,2.83
5110683,,"K02334.01","FALSE POSITIVE",12.53449909,134.95078,6.02
7967861,,"K02349.01","FALSE POSITIVE",215.15218,171.913,19.97
8179325,,"K02359.01","FALSE POSITIVE",3.17275711,133.98944,5.404
5211199,,"K02158.02","CANDIDATE",6.68231249,132.18853,3.251
5475494,,"K03969.01","FALSE POSITIVE",0.73619448,132.08341,1.1148
9412445,,"K03970.01","FALSE POSITIVE",10.18670759,132.51843,7.498
7866914,,"K03971.01","FALSE POSITIVE",365.994154,217.68143,13.071
6057684,,"K03972.01","FALSE POSITIVE",0.54028956,131.85133,3.619
5271608,,"K01673.01","FALSE POSITIVE",2.49047468,133.44225,2.2003
5357470,,"K01674.01","FALSE POSITIVE",2.17257963,133.00429,1.5794
5443775,,"K01676.01","FALSE POSITIVE",3.307669761,131.56743,1.672
5527172,,"K01678.01","FALSE POSITIVE",3.183961388,132.865355,3.7875
7386391,,"K07837.01","FALSE POSITIVE",48.507991,148.3182,8.984
5529643,,"K01679.01","FALSE POSITIVE",0.759766456,131.7904,5.323
9366989,,"K01785.01","FALSE POSITIVE",1.219034472,132.100235,2.151
9468717,,"K01954.01","FALSE POSITIVE",7.37339245,134.0101,2.883
9528420,,"K01742.01","FALSE POSITIVE",4.70847097,134.153065,6.0503
9529744,,"K01806.01","FALSE POSITIVE",2.404556949,131.67616,7.4918
7834712,,"K07850.01","CANDIDATE",66.119119,145.2356,3.086
9574614,,"K01745.01","CANDIDATE",0.982090079,131.701452,1.44892
9674608,,"K01795.01","FALSE POSITIVE",2.972047661,133.24987,1.198
8495415,,"K02362.01","FALSE POSITIVE",2.237180102,133.68185,1.4734
10341905,,"K02391.01","FALSE POSITIVE",0.93374232,131.52477,6.552
10336927,,"K02394.01","FALSE POSITIVE",134.76308997,131.94463,8.77
12115188,,"K02396.01","FALSE POSITIVE",0.495434094,133.458716,1.2496
9850957,,"K02446.01","FALSE POSITIVE",8.48031302,135.86745,5.988
12470954,,"K00439.02","FALSE POSITIVE",5.40534383,131.8513595,2.32
8189801,,"K02480.01","CANDIDATE",0.66682654,133.041202,0.7847
11568224,,"K03973.01","FALSE POSITIVE",0.882131829,131.900716,6.8106
7938883,,"K03974.01","FALSE POSITIVE",0.489682339,131.5738141,1.7495
9280239,"Kepler-1536 b","K03975.01","CONFIRMED",364.751562,135.47514,13.057
4544571,,"K03976.01","FALSE POSITIVE",2.189098506,132.080937,5.1498
3245661,,"K03977.01","FALSE POSITIVE",0.7088055,132.168239,3.6789
5618071,,"K01682.01","FALSE POSITIVE",88.821421,160.4918,9.35
6312534,,"K01689.01","FALSE POSITIVE",1.507761203,132.942717,3.096
6470917,,"K01690.01","FALSE POSITIVE",1.506019633,133.02809,2.408
7431709,,"K07838.01","FALSE POSITIVE",0.572513875,131.776,2.353
6611330,,"K01691.01","FALSE POSITIVE",35.14578122,136.493569,2.253
6699368,,"K01694.01","FALSE POSITIVE",3.690317047,131.542094,1.3784
9886255,"Kepler-976 b","K01846.01","CONFIRMED",105.9566815,182.05127,6.9988
9973855,,"K01966.01","FALSE POSITIVE",2.95600563,134.06322,2.6717
10019399,,"K01796.01","FALSE POSITIVE",11.805707539,133.050811,2.0494
7841368,,"K07851.01","FALSE POSITIVE",25.3710555,141.8015,3.739
10028352,,"K01957.01","CANDIDATE",1.38680229,132.532038,1.7065
10031707,,"K01827.01","FALSE POSITIVE",8.58966893,132.01936,6.962
10092312,,"K01823.01","FALSE POSITIVE",4.468456599,138.741584,1.4195
10407054,,"K02500.01","FALSE POSITIVE",0.933754669,132.44306,4.048
10880007,,"K02502.01","FALSE POSITIVE",86.79876649,199.89506,2.99
8418129,,"K02515.01","FALSE POSITIVE",164.57506747,222.03648,9.57
6525185,,"K02568.01","FALSE POSITIVE",1.71030803,131.6107,2.718
10812504,,"K02570.01","FALSE POSITIVE",79.9201319,197.21721,4.482
8107115,,"K02575.01","FALSE POSITIVE",199.3113,172.4242,6.43
10663411,,"K02584.01","FALSE POSITIVE",157.82131,137.7418,12.42
10090219,,"K03978.01","FALSE POSITIVE",2.28612573,133.53049,12.408
9205938,"Kepler-1126 c","K02162.02","CONFIRMED",199.66876,131.609,8.996
9899217,,"K03979.01","FALSE POSITIVE",1.33254971,132.05415,4.69
6750902,,"K03980.01","FALSE POSITIVE",0.469334634,131.736456,0.8864
5895588,,"K03981.01","FALSE POSITIVE",0.849277809,132.17649,3.137
6803855,"Kepler-930 b","K01695.01","CONFIRMED",71.4523167,148.80814,6.276
6891366,,"K01696.01","FALSE POSITIVE",1.752564549,132.71889,3.503
7448023,,"K07839.01","FALSE POSITIVE",0.566816802,131.77983,1.981
6891637,,"K01697.01","FALSE POSITIVE",1.752553762,132.72735,3.877
6975615,,"K01698.01","FALSE POSITIVE",2.065351521,133.15601,2.661
7137725,,"K01699.01","FALSE POSITIVE",2.253551793,132.4798,3.66
10153855,"Kepler-1037 b","K01981.01","CONFIRMED",1.06378861,131.52465,1.072
10230571,,"K01926.01","FALSE POSITIVE",123.11494773,172.26301,17.24
10294613,,"K01896.01","FALSE POSITIVE",1.854493861,132.49056,4.2367
7879648,,"K07852.01","FALSE POSITIVE",1.020713389,132.20309,0.873
10491044,,"K01763.01","FALSE POSITIVE",2.1990638,133.06948,3.197
10614012,,"K01807.01","FALSE POSITIVE",132.1331011,149.17288,26.715
10616415,,"K01999.01","FALSE POSITIVE",1.120646438,131.59197,1.7664
6525193,,"K02653.01","FALSE POSITIVE",1.710279417,131.61739,2.252
6866251,,"K02661.01","FALSE POSITIVE",65.238281,158.9557,5.756
7117710,,"K07817.01","FALSE POSITIVE",0.56679641,131.8085,2.324
7762723,"Kepler-1867 b","K02663.01","CONFIRMED",9.88736642,139.52781,4.23
4178606,"Kepler-1326 b","K02728.01","CONFIRMED",42.3520039,131.61246,7.773
5980208,"Kepler-1331 b","K02742.01","CONFIRMED",0.789160884,131.50545,0.9268
5303557,,"K03982.01","FALSE POSITIVE",2.399081606,133.06425,4.384
10227863,,"K03983.01","FALSE POSITIVE",5.14072621,135.0222,27.24
7281668,,"K07829.01","FALSE POSITIVE",0.566798545,131.8431,5.224
8036287,"Kepler-1537 b","K03984.01","CONFIRMED",1.44445234,132.80685,0.9753
9602562,,"K03985.01","FALSE POSITIVE",3.55653637,133.5172,8.7
10668665,,"K03986.01","FALSE POSITIVE",9.60853601,137.74499,3.672
10407020,,"K03987.01","FALSE POSITIVE",0.933747751,131.52218,3.9236
7380829,,"K01703.01","FALSE POSITIVE",3.17463577,132.24293,10.988
7470491,,"K07840.01","FALSE POSITIVE",0.902222843,131.7156501,2.0516
7768952,,"K01709.01","FALSE POSITIVE",22.4685309,148.4968,3.034
8162790,,"K01712.01","FALSE POSITIVE",10.16104834,141.51593,3.0448
9655129,,"K01714.01","FALSE POSITIVE",2.743978797,133.76412,6.442
9899483,,"K01719.01","FALSE POSITIVE",1.332561398,132.0511,4.103
10917681,,"K01963.01","CANDIDATE",12.89623554,136.82697,2.625
7882360,,"K07853.01","FALSE POSITIVE",364.14397,376.4124,15.37
10965740,,"K01887.01","FALSE POSITIVE",21.78769087,136.69645,4.498
11187436,"Kepler-957 b","K01804.01","CONFIRMED",5.90741476,133.93511,1.016
11285136,,"K01774.01","FALSE POSITIVE",2.368173896,133.81015,2.346
11298815,,"K02015.01","FALSE POSITIVE",5.73865933,136.91835,4.051
11342573,,"K01771.01","FALSE POSITIVE",91.05641908,204.836321,6.7282
7134626,,"K07818.01","CANDIDATE",2.52443998,133.77012,2.369
9823519,"Kepler-1350 b","K02793.01","CONFIRMED",4.49686066,134.20642,1.7306
11246161,,"K02796.01","CANDIDATE",0.5374094,131.49675,1.2039
7047824,"Kepler-1353 b","K02806.01","CONFIRMED",24.7543849,140.20732,3.39
4479633,,"K02814.01","FALSE POSITIVE",0.475068516,131.8191,0.8552
4952341,,"K02818.01","FALSE POSITIVE",1.79683793,134.83029,7.911
8176019,,"K02843.01","FALSE POSITIVE",187.51251276,178.10516,8.05
5385491,,"K03988.01","FALSE POSITIVE",12.425484,133.99,28.0218
11358389,"Kepler-365 c","K02163.02","CONFIRMED",17.7838298,146.91035,3.997
5551504,,"K03989.01","FALSE POSITIVE",1.204529346,131.93613,1.62
6421503,,"K03990.01","FALSE POSITIVE",2.15839583,131.89506,8.09
10352333,,"K03991.01","CANDIDATE",1.570592397,131.530377,0.623
7538434,,"K07841.01","FALSE POSITIVE",371.1495,415.4245,15.855
10487119,,"K01635.01","FALSE POSITIVE",3.374684854,131.769948,4.48335
10621666,,"K01636.01","FALSE POSITIVE",2.61841046,136.66312,3.304
10747439,,"K01638.01","FALSE POSITIVE",4.593594819,134.889552,2.6391
10749128,,"K01639.01","FALSE POSITIVE",125.0426,240.291,8.99
10813841,,"K01640.01","FALSE POSITIVE",6.17039154,354.54497,2.116
10879656,,"K01642.01","FALSE POSITIVE",0.364860478,132.07029,1.4736
12253474,,"K01947.01","CANDIDATE",6.422943288,135.55302,1.0815
12691412,,"K01983.01","FALSE POSITIVE",6.90522317,137.02059,3.533
5024482,,"K02041.01","FALSE POSITIVE",1.5259105,132.7061,3.114
8175131,,"K02139.01","FALSE POSITIVE",4.27121961,132.10466,2.9283
3764879,,"K02141.01","CANDIDATE",1.306984786,131.529128,1.194
7177766,,"K07819.01","FALSE POSITIVE",0.769358923,131.57827,1.5364
5513897,,"K02591.01","FALSE POSITIVE",0.755109106,132.56239,2.967
10664416,,"K02599.01","FALSE POSITIVE",25.3239215,138.49766,70.405
9602613,"Kepler-1994 b","K02612.01","CONFIRMED",4.61225043,133.86134,2.695
5807769,"Kepler-1289 b","K02614.01","CONFIRMED",7.99022379,132.268,3.273
11495766,,"K02630.01","FALSE POSITIVE",4.1749166,134.1713,4.828
7282154,,"K07830.01","FALSE POSITIVE",0.56678694,131.82489,1.959
3228988,,"K03992.01","FALSE POSITIVE",0.73094701,132.22433,4.223
2970804,,"K03993.01","FALSE POSITIVE",0.686994057,131.661024,3.5252
7552701,,"K03994.01","FALSE POSITIVE",1.324247867,131.51043,1.4759
7418173,,"K03995.01","FALSE POSITIVE",0.780632043,132.190835,1.4109
3228804,,"K03996.01","FALSE POSITIVE",0.730947169,132.22192,4.396
11045383,,"K01645.01","FALSE POSITIVE",41.16676097,158.917777,2.2133
11391667,,"K01652.01","FALSE POSITIVE",1.083736642,134.1369208,1.57912
11392017,,"K01653.01","FALSE POSITIVE",2.45570369,133.03195,3.1
3446451,,"K01735.01","FALSE POSITIVE",0.64234875,131.910695,1.3699
6603756,,"K01729.01","FALSE POSITIVE",5.204286663,135.885314,6.2598
8460600,,"K01730.01","FALSE POSITIVE",6.352090869,134.2069907,3.88771
12121470,,"K02142.01","FALSE POSITIVE",1.877350712,132.26591,1.7478
3327993,,"K02157.01","FALSE POSITIVE",2.11552348,134.09961,6.712
5467124,,"K02161.01","FALSE POSITIVE",2.84573962,134.27578,7.28
7906739,,"K02165.01","FALSE POSITIVE",7.01476115,136.88345,3.945
2860114,,"K02170.01","FALSE POSITIVE",0.941603153,132.976171,1.1886
8501062,,"K02176.01","FALSE POSITIVE",24.40213373,149.47431,12.57
7199644,,"K07821.01","FALSE POSITIVE",1.13357304,131.8204,2.849
11966253,,"K02772.01","FALSE POSITIVE",0.643468999,131.83868,1.1108
10275805,,"K02782.01","FALSE POSITIVE",112.645961,182.99824,7.037
5709889,,"K02783.01","FALSE POSITIVE",0.526887517,131.86561,0.8971
3119256,,"K02784.01","FALSE POSITIVE",4.14244748,132.907,2.203
9943435,,"K02788.01","FALSE POSITIVE",0.777663575,131.52537,1.1741
2442359,,"K03997.01","FALSE POSITIVE",0.552834211,131.75468,1.2887
7707742,,"K03998.01","FALSE POSITIVE",0.758354475,132.623984,4.56811
6041734,"Kepler-1129 c","K02167.03","CONFIRMED",76.5369531,164.15644,5.574
2010191,,"K03999.01","FALSE POSITIVE",3.43525124,132.6333,4.509
5471675,,"K04000.01","FALSE POSITIVE",0.962828092,132.20697,4.411
7601665,,"K07842.01","CANDIDATE",3.11141514,132.4992,3.074
8845574,,"K01734.01","FALSE POSITIVE",1.878156188,136.2716,2.058
2021440,,"K01987.01","FALSE POSITIVE",7.81153999,136.33101,5.984
3122985,,"K01949.01","FALSE POSITIVE",0.993488979,131.607354,1.9694
3248019,,"K01759.01","FALSE POSITIVE",1.334104585,132.3674913,3.14624
3328026,,"K01994.01","FALSE POSITIVE",2.115498574,134.11259,6.738
7116024,,"K07812.01","FALSE POSITIVE",3.40076682,131.8405,4.7
2014991,,"K02178.01","FALSE POSITIVE",6.49676881,132.17439,2.527
12885212,,"K02184.01","FALSE POSITIVE",2.057499811,133.31318,2.569
5894073,,"K02187.01","FALSE POSITIVE",10.5856758,136.9685,4.911
10518424,,"K02188.01","FALSE POSITIVE",2.69633621,132.99538,5.238
4245933,,"K02190.01","FALSE POSITIVE",11.2580745,140.794,23.516
7199724,,"K07822.01","FALSE POSITIVE",0.566795586,131.83245,4.124
12935144,,"K02847.01","FALSE POSITIVE",1.099291188,131.50242,1.765
6185496,,"K02858.01","FALSE POSITIVE",0.47462889,131.54237,1.0194
6606438,"Kepler-1883 b","K02860.01","CONFIRMED",103.4269873,220.22869,5.03
9149789,,"K02874.01","CANDIDATE",0.352515897,132.01659,1.0525
12170648,,"K02875.01","FALSE POSITIVE",0.299697755,132.017121,0.8473
7051984,,"K02879.01","CANDIDATE",0.339069751,131.86957,1.1516
7282168,,"K07831.01","FALSE POSITIVE",0.56681727,131.7715,1.779
9851943,,"K04001.01","FALSE POSITIVE",1.081935491,131.52874,5.136
5773121,"Kepler-1932 b","K04002.01","CONFIRMED",0.524175803,131.60105,0.7648
2708420,,"K04003.01","FALSE POSITIVE",1.89129881,132.6639,5.294
4814502,"Kepler-1933 b","K04004.01","CONFIRMED",4.94330596,135.57568,2.9334
8142787,"Kepler-439 b","K04005.01","CONFIRMED",178.139072,210.11802,9.654
7613620,,"K07843.01","CANDIDATE",0.619023176,131.92817,1.496
3345675,,"K01772.01","CANDIDATE",120.00336404,250.137832,3.3803
3654950,,"K01766.01","FALSE POSITIVE",4.067371428,134.316022,5.8962
3836453,,"K01903.01","FALSE POSITIVE",1.540395781,131.99631,1.6305
3952651,,"K01912.01","FALSE POSITIVE",32.9045733,141.29325,4.402
3966262,,"K01811.01","FALSE POSITIVE",2.46353343,135.3459,2.954
4144231,,"K01791.01","FALSE POSITIVE",22.91339043,140.64839,3.94
9964670,,"K02192.01","FALSE POSITIVE",1.541350116,132.32528,3.29
6209798,,"K02196.01","FALSE POSITIVE",1.205412526,131.93619,1.537
6525249,,"K02197.01","FALSE POSITIVE",1.710316235,131.60973,3.614
11075429,"Kepler-1137 b","K02198.01","CONFIRMED",23.9210408,139.07872,5.174
11705004,"Kepler-1806 b","K02199.01","CONFIRMED",9.03326435,137.17738,2.857
6137681,,"K03932.01","FALSE POSITIVE",356.535835,433.62066,5.467
11244682,"Kepler-1699 b","K03933.01","CONFIRMED",3.490785878,133.10269,1.4513
9655419,,"K03934.01","FALSE POSITIVE",1.92149487,133.2283,1.891
5895158,"Kepler-1532 b","K03935.01","CONFIRMED",1.093665854,132.47213,1.4399
4947556,,"K03936.01","CANDIDATE",141.608555,190.27633,7.685
7287028,,"K07832.01","CANDIDATE",3.6092231,132.463,2.8
5471690,,"K04006.01","FALSE POSITIVE",12.4247333,134.0338,16.828
8376848,,"K04007.01","CANDIDATE",11.4927112,133.3086,7.764
5350447,,"K04008.01","FALSE POSITIVE",70.7511986,175.37157,6.198
4173026,"Kepler-1801 c","K02172.02","CONFIRMED",116.583183,246.6275,5.8
8934103,"Kepler-1538 b","K04009.01","CONFIRMED",175.13892,296.03778,10.767
7618364,,"K07844.01","FALSE POSITIVE",1.302061421,132.56436,1.8238
4150390,,"K01768.01","FALSE POSITIVE",55.25178622,144.456513,6.094
4851464,,"K01757.01","FALSE POSITIVE",5.548250634,133.219686,6.06772
4913000,,"K01775.01","FALSE POSITIVE",4.442520831,133.607376,2.4779
4945877,,"K01936.01","FALSE POSITIVE",1.339670241,132.16786,1.895
5110423,,"K01777.01","FALSE POSITIVE",2.685223546,133.731821,4.0632
2581191,,"K02203.01","FALSE POSITIVE",1.99042642,132.71317,3.083
7379385,,"K02207.01","FALSE POSITIVE",67.230028,171.7451,25.01
6199702,,"K02211.01","FALSE POSITIVE",0.805259637,132.100758,0.9779
6307083,,"K02050.01","FALSE POSITIVE",75.3787816,167.10798,5.268
6780158,,"K02231.01","FALSE POSITIVE",2.464160779,131.92201,2.427
7199756,,"K07823.01","FALSE POSITIVE",0.566781152,131.85715,3.995
4947556,"Kepler-1930 b","K03936.02","CONFIRMED",13.0267964,139.14777,0.785
7362696,,"K03937.01","FALSE POSITIVE",4.93129874,134.82009,1.8626
3865595,,"K03938.01","FALSE POSITIVE",5.59187448,132.87618,1.6782
9593528,,"K03939.01","FALSE POSITIVE",1.88665445,132.3531,1.343
5195945,,"K03940.01","FALSE POSITIVE",14.53682228,132.36831,3.195
7300182,,"K07833.01","CANDIDATE",172.820248,302.0399,7.343
5288577,,"K04010.01","FALSE POSITIVE",1.72853003,131.80572,3.819
11969988,,"K04011.01","FALSE POSITIVE",2.19068738,132.01727,4.41
8483258,,"K04012.01","FALSE POSITIVE",372.16478,233.7717,11.288
4832225,,"K04013.01","FALSE POSITIVE",0.947730124,132.39338,1.1171
9009953,"Kepler-1700 b","K04014.01","CONFIRMED",234.240739,210.8122,12.925
7664272,,"K07845.01","FALSE POSITIVE",341.01495,448.7233,5.12
5302006,,"K01755.01","FALSE POSITIVE",6.14631207,132.74983,3.803
5306720,,"K01991.01","FALSE POSITIVE",27.36432337,143.46464,3.545
5389540,,"K01836.01","FALSE POSITIVE",10.26231992,133.20719,3.568
5444384,,"K01778.01","FALSE POSITIVE",1.519529227,132.55256,5.1675
5450814,,"K01780.01","FALSE POSITIVE",6.487525901,137.625165,2.4536
7116519,,"K07813.01","FALSE POSITIVE",0.56676437,131.8708,2.326
9635510,,"K02234.01","FALSE POSITIVE",2.35197616,131.90696,5.304
8076630,,"K02235.01","FALSE POSITIVE",0.861643331,131.80744,2.4318
4077901,,"K02239.01","FALSE POSITIVE",12.1097626,140.74725,10.174
10271691,,"K02240.01","FALSE POSITIVE",63.909601,136.6718,11.85
10544677,,"K02244.01","FALSE POSITIVE",19.7352868,138.58362,5.097
7199883,,"K07824.01","FALSE POSITIVE",0.566799125,131.81289,3.072
9904006,,"K02135.02","CANDIDATE",20.1890396,142.19429,6.251
8552587,,"K03941.01","FALSE POSITIVE",1.061935973,131.723748,3.3177
6019872,,"K03942.01","FALSE POSITIVE",1.485898163,132.74414,2.446
7679812,"Kepler-1931 b","K03943.01","CONFIRMED",38.5763483,167.85725,19.861
4864734,,"K03944.01","FALSE POSITIVE",1.845610523,131.80574,2.337
7366501,,"K07834.01","CANDIDATE",7.3812344,137.5646,2.802
8282846,"Kepler-1539 b","K04015.01","CONFIRMED",133.303247,167.76042,7.342
5938970,"Kepler-1540 b","K04016.01","CONFIRMED",125.4132302,195.62605,2.3241
8381693,,"K04017.01","FALSE POSITIVE",21.5702917,137.2647,40.4
4929299,,"K04018.01","FALSE POSITIVE",0.868723418,132.08264,1.4617
7375348,"Kepler-508 b","K00266.01","CONFIRMED",25.30893566,171.50611,5.7704
10223615,,"K00065.01","FALSE POSITIVE",27.25471993,176.52949,0.73
3342463,,"K00383.01","FALSE POSITIVE",34.10787519,183.56881,4.1
6680177,,"K00860.01","FALSE POSITIVE",16.61474421,177.04832,2.77
5565497,,"K01789.01","FALSE POSITIVE",1.412526202,131.70353,5.49
